"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TETCBUS","198404","6.053193","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198405","5.94047","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198406","5.817787","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198407","5.956261","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198408","6.13973","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198409","5.608152","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198410","5.807726","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198411","5.937855","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198412","6.47774","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198413","74.236954","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198501","7.175982","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198502","6.691493","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198503","6.396633","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198504","5.927452","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198505","5.812028","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198506","5.705607","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198507","6.030259","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198508","6.109101","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198509","5.620093","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198510","5.878616","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198511","5.889734","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198512","7.032092","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198513","74.268292","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198601","7.236036","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198602","6.449229","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198603","6.567422","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198604","5.908141","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198605","5.899898","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198606","5.822855","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198607","6.17625","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198608","6.066354","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198609","5.663063","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198610","5.882922","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198611","5.950116","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198612","6.836703","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198613","74.458221","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198701","7.285959","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198702","6.572796","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198703","6.595795","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198704","6.151443","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198705","6.021021","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198706","6.125305","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198707","6.476463","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198708","6.376964","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198709","5.988769","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198710","6.229209","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198711","6.216288","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198712","7.121705","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198713","77.160838","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198801","7.639767","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198802","7.169056","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198803","7.153663","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198804","6.310045","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198805","6.236163","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198806","6.36945","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198807","6.620819","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198808","6.86673","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198809","6.221064","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198810","6.474842","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198811","6.569114","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198812","7.395219","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198813","81.025097","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198901","7.47793","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198902","7.085748","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198903","7.366579","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198904","6.476837","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198905","6.422993","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198906","6.497441","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198907","6.682684","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198908","6.873345","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198909","6.334581","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198910","6.636256","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198911","6.77871","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198912","8.079173","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198913","82.711472","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199001","7.627286","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199002","6.816815","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199003","7.091285","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199004","6.571535","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199005","6.538152","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199006","6.541956","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199007","6.848607","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199008","7.114287","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199009","6.477979","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199010","6.659672","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199011","6.614014","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199012","7.354936","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199013","82.255545","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199101","7.874721","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199102","6.689547","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199103","6.937734","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199104","6.336924","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199105","6.434275","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199106","6.497763","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199107","6.908495","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199108","6.941024","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199109","6.511075","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199110","6.7159","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199111","6.857266","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199112","7.510383","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199113","82.213947","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199201","7.814329","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199202","7.099607","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199203","7.177119","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199204","6.687816","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199205","6.525237","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199206","6.540875","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199207","7.005855","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199208","6.885299","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199209","6.547934","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199210","6.769513","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199211","6.925044","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199212","7.85872","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199213","83.836077","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199301","7.715435","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199302","7.264639","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199303","7.628164","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199304","6.705955","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199305","6.422042","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199306","6.640929","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199307","7.125978","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199308","7.177504","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199309","6.678245","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199310","6.845783","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199311","7.136902","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199312","7.851003","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199313","85.19129","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199401","8.4273","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199402","7.59133","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199403","7.487475","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199404","6.796308","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199405","6.695472","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199406","6.978259","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199407","7.219085","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199408","7.321677","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199409","6.755543","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199410","6.937882","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199411","7.003508","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199412","7.840023","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199413","87.052554","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199501","8.041245","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199502","7.416956","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199503","7.537523","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199504","6.930125","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199505","6.950687","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199506","7.01388","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199507","7.425729","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199508","7.734677","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199509","6.985925","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199510","7.050424","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199511","7.384256","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199512","8.197855","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199513","88.667979","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199601","8.555949","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199602","7.875975","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199603","7.948865","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199604","7.131721","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199605","7.224402","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199606","7.214236","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199607","7.543006","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199608","7.673458","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199609","6.981891","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199610","7.44878","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199611","7.621439","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199612","8.185244","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199613","91.403616","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199701","8.591026","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199702","7.566024","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199703","7.737779","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199704","7.293386","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199705","7.232543","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199706","7.220479","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199707","7.862275","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199708","7.713541","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199709","7.242812","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199710","7.498098","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199711","7.579213","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199712","8.420365","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199713","91.956252","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199801","8.402179","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199802","7.433762","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199803","7.943783","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199804","7.308779","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199805","7.342393","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199806","7.485279","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199807","8.068976","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199808","8.042543","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199809","7.460953","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199810","7.468256","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199811","7.359601","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199812","8.286219","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199813","92.601594","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199901","8.699299","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199902","7.603491","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199903","8.139002","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199904","7.459182","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199905","7.413399","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199906","7.585314","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199907","8.15402","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199908","8.190041","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199909","7.457279","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199910","7.565749","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199911","7.478087","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199912","8.488111","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","199913","94.231538","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200001","8.760328","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200002","8.236611","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200003","8.101332","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200004","7.465288","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200005","7.828313","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200006","7.820433","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200007","8.055214","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200008","8.382084","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200009","7.561886","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200010","7.633342","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200011","7.796342","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200012","9.053727","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200013","96.69359","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200101","9.087232","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200102","7.940996","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200103","8.319293","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200104","7.500746","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200105","7.48386","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200106","7.496223","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200107","8.00596","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200108","8.159589","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200109","7.283152","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200110","7.599526","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200111","7.425735","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200112","8.113401","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200113","94.415713","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200201","8.631006","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200202","7.707393","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200203","8.20266","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200204","7.579701","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200205","7.604154","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200206","7.68315","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200207","8.238323","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200208","8.186891","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200209","7.531276","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200210","7.671844","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200211","7.866948","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200212","8.672089","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200213","95.575431","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200301","9.082184","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200302","8.285728","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200303","8.204893","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200304","7.486347","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200305","7.451393","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200306","7.434642","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200307","8.090458","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200308","8.222899","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200309","7.467133","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200310","7.64311","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200311","7.688889","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200312","8.748823","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200313","95.806493","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200401","9.183197","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200402","8.580763","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200403","8.262434","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200404","7.638983","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200405","7.787769","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200406","7.797455","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200407","8.2355","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200408","8.195797","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200409","7.679238","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200410","7.80738","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200411","7.897764","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200412","8.966889","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200413","98.033168","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200501","9.111653","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200502","8.127787","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200503","8.556536","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200504","7.543242","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200505","7.738733","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200506","7.974767","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200507","8.391292","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200508","8.529253","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200509","7.656542","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200510","7.645903","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200511","7.793174","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200512","9.032041","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200513","98.100924","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200601","8.61287","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200602","8.009229","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200603","8.399992","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200604","7.499266","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200605","7.731733","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200606","7.930465","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200607","8.444892","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200608","8.569819","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200609","7.652979","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200610","7.883994","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200611","7.871672","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200612","8.628033","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200613","97.234944","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200701","9.024612","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200702","8.606674","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200703","8.370524","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200704","7.732532","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200705","7.817389","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200706","7.916692","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200707","8.314668","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200708","8.656825","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200709","7.810938","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200710","7.837996","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200711","7.944312","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200712","8.931951","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200713","98.965112","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200801","9.240569","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200802","8.496201","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200803","8.40475","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200804","7.646043","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200805","7.670573","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200806","7.805844","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200807","8.211701","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200808","8.044358","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200809","7.215284","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200810","7.640267","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200811","7.663334","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200812","8.607804","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200813","96.646728","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200901","8.93067","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200902","7.708156","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200903","7.852312","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200904","7.114178","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200905","7.043296","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200906","7.300127","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200907","7.617914","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200908","7.786464","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200909","7.114686","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","200910","7.286042","12","Total Primary Energy Consumption","Quadrillion Btu"
